2025-07-17 10:52:30,440 | g2_inventory_debug | DEBUG | log_g2_debug | [10:52:3] WebSocket client connected: LAdpbz6G_gd9hLJIAAAB
2025-07-17 13:36:59,661 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 3, 'rssi': 79, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,661 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,662 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,662 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,662 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,663 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,663 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 3, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,663 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,664 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,664 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,664 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,664 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,667 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,667 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,668 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,668 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,669 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,669 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,670 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': '000000000000202011161046', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,670 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,671 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,671 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,671 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 3, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,671 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,672 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 3, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,672 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,672 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,672 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 4, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 4, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 4, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 4, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,673 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,674 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 4, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,674 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,674 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 4, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,674 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,674 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,675 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,675 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,675 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,742 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,743 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,743 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,743 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,744 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 1, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,744 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,744 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 1, 'rssi': 64, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,744 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,745 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,745 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,746 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 2, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,746 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,746 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,746 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,747 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 2, 'rssi': 65, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,747 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,747 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 2, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,748 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,750 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,750 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,750 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,751 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,751 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 2, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,751 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,752 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,752 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,752 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 2, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,753 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,753 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,753 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,754 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 2, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,754 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,754 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,754 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,822 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 2, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,822 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,823 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 2, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,823 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,824 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 2, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,824 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,824 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D18', 'antenna': 2, 'rssi': 64, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,824 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,825 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 3, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,825 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,825 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 3, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,825 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,826 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 3, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,826 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,826 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 3, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,826 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,827 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 3, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,827 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,828 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 3, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
2025-07-17 13:36:59,828 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] WebSocket clients connected: 1
2025-07-17 13:36:59,828 | g2_inventory_debug | DEBUG | log_g2_debug | [13:36:5] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 3, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:36:59'}
